 Record Id,FIPS Code,ST Agency,LEA Id,LEA NCES,School No,SCH NCES,School Name,Sch Type,Wed Address,Phone,Mailing Add 1,Mailing Add 2,Mailing Add 3,City,State,Zip,Zip + 4,Location Addr 1,Location Add 2,Location Add 3,City,State,Zip,Charter Status
433,47,01,0220,4701020,0028,01102,The Discovery School,1,www.dicksoncountyschools.org/tds,6154414163,101  Henslee  DR,,,Dickson,TN,37055,,101  Henslee  DR,,,Dickson,TN,37055,NO
434,47,01,0220,4701020,0030,00332,Oakmont Elementary,1,www.dicksoncountyschools.org/oes,6154462435,630  Hwy  46 South ,,,Dickson,TN,37055,,630  Hwy  46 South ,,,Dickson,TN,37055,NO
435,47,01,0220,4701020,0040,00334,Vanleer Elementary,1,www.dicksoncountyschools.org/ves,6157405760, P. O. Box 7 ,,,Vanleer,TN,37181,,4456 Highway  49 West ,,,Vanleer,TN,37181,NO
436,47,01,0220,4701020,0044,00335,White Bluff Elementary,1,www.dicksoncountyschools.org/wbes,6157973971, P. O. Box A ,,,White Bluff,TN,37187,,377  School  RD,,,White Bluff,TN,37187,NO
437,47,01,0220,4701020,0050,00336,W James Middle School,1,www.dicksoncountyschools.org/wjms,6157973201, P. O. Box 169 ,,,White Bluff,TN,37187,,3030  Trace  Creek RD,,,White Bluff,TN,37187,NO
438,47,01,0230,4701050,0015,00339,Northview Middle School,1,http://nms.dyercs.net/,7316273713,820 Williams ST,,,Newbern,TN,38059,,820 Williams ST,,,Newbern,TN,38059,NO
439,47,01,0230,4701050,0018,02028,Dyer County High School,1,http://dchs.dyercs.net/,7316272229,1000 West Main ST,,,Newbern,TN,38059,,1000 West Main ST,,,Newbern,TN,38059,NO
440,47,01,0230,4701050,0020,00340,Fifth Consolidated School,1,http://fces.dyercs.net/,7312852840,2371 Millsfield HW,,,Dyersburg,TN,38024,,2372 Millsfield HW,,,Dyersburg,TN,38024,NO
441,47,01,0230,4701050,0025,00341,Finley Elementary,1,http://fes.dyercs.net/,7312857050,P O Box K,,,Finley,TN,38030,,72 Poplar Street,,,Finley,TN,38030,NO
442,47,01,0230,4701050,0030,00342,Holice Powell Elementary,1,http://hpes.dyercs.net/,7312851994,988 Highway 210 South ,,,Dyersburg,TN,38024,,988 Highway 210 South ,,,Dyersburg,TN,38024,NO
443,47,01,0230,4701050,0035,00343,Newbern Grammar,1,http://ngs.dyercs.net/,7316272139,320 Washington ST,,,Newbern,TN,38059,,401 North York ST,,,Newbern,TN,38059,NO
444,47,01,0230,4701050,0043,00934,Three Oaks Middle School,1,http://toms.dyercs.net/,7312853100,3200 Upper Finley ST,,,Dyersburg,TN,38024,,3200 Upper Finley ST,,,Dyersburg,TN,38024,NO
445,47,01,0230,4701050,0045,00345,Trimble Elementary,1,http://tes.dyercs.net/,7312975512,256  College  ST,,,Trimble,TN,38259,,256  College  ST,,,Trimble,TN,38259,NO
446,47,01,0231,4701080,0012,00346,Dyersburg Intermediate School,1,http://dis.dyersburgcityschools.org,7312863620,725  Tibbs  ST,,,Dyersburg,TN,38024,,725  Tibbs  ST,,,Dyersburg,TN,38024,NO
447,47,01,0231,4701080,0015,00347,Dyersburg High School,1,http://dhs.dyersburgcityschools.org,7312863630,125 Highway 51  By- Pass West ,,,Dyersburg,TN,38024,,125 Highway 51  By- Pass West ,,,Dyersburg,TN,38024,NO
448,47,01,0231,4701080,0021,01402,Dyersburg Middle School,1,http://dms.dyersburgcityschools.org,7312863625,400 Frank Maynard DR,,,Dyersburg,TN,38024,,400 Frank Maynard DR,,,Dyersburg,TN,38024,NO
449,47,01,0231,4701080,0025,00349,Dyersburg Primary,1,http://dps.dyersburgcityschools.org,7312863615,1425 Frank Maynard DR,,,Dyersburg,TN,38024,,1425 Frank Maynard DR,,,Dyersburg,TN,38024,NO
450,47,01,0240,4701170,0015,00357,Central Elementary,1,,9014653208,10425 Highway 76 South ,,,Somerville,TN,38068,,10425 Highway 76 South ,,,Somerville,TN,38068,NO
451,47,01,0240,4701170,0018,01411,East Jr. High School,1,,9014653151,400 Leach RD,,,Somerville,TN,38068,,400 Leach RD,,,Somerville,TN,38068,NO
452,47,01,0240,4701170,0026,01921,Fayette Ware Comprehensive High School,1,,9014659838, P. O. Box 849 ,,,Somerville,TN,38068,,13520 Hwy 59 West ,,,Somerville,TN,38068,NO
453,47,01,0240,4701170,0040,00362,Jefferson Elementary,1,,9014652086,13955 Highway  59 West ,,,Somerville,TN,38068,,13955 Highway  59 West ,,,Somerville,TN,38068,NO
454,47,01,0240,4701170,0046,01994,La Grange Moscow Elementary,1,,9018776854,15655 Highway 57 East ,,,Moscow,TN,38057,,15655 Highway 57 East ,,,Moscow,TN,38057,NO
455,47,01,0240,4701170,0053,00365,Northwest Elementary,1,,9015945113,5245  Hwy  70 ,,,Mason,TN,38049,,5245  Hwy  70 ,,,Mason,TN,38049,NO
456,47,01,0240,4701170,0060,00366,Oakland Elementary,1,,9014653804,14925 Hwy 194 North ,,,Oakland,TN,38060,,14925 Hwy 194 North ,,,Oakland,TN,38060,NO
457,47,01,0240,4701170,0065,00368,Somerville Elementary,1,,9014652761,12690 South  Main ST,,,Somerville,TN,38068,,12690 South  Main ST,,,Somerville,TN,38068,NO
458,47,01,0240,4701170,0070,00369,Southwest Elementary,1,,9014658317, P. O. Box 2871 ,,,Macon,TN,38048,,8095 Highway 194 ,,,Macon,TN,38048,NO
459,47,01,0240,4701170,0090,01752,West Junior High School,1,,9014650798,13100 Highway 194 ,,,Oakland,TN,38060,,13100 Highway 194 ,,,Oakland,TN,38060,NO
460,47,01,0250,4701230,0005,00373,Allardt Elementary,1,,9318799515, Box 129 ,,,Allardt,TN,38504,,220 Portland AV,,,Allardt,TN,38504,NO
461,47,01,0250,4701230,0025,00377,Clarkrange High School,1,,9318633143,5801  S  York HW,,,Clarkrange,TN,38553,,5801  S  York HW,,,Clarkrange,TN,38553,NO
462,47,01,0250,4701230,0033,02029,South Fentress Elementary School,1,,9318633131,5018 Wilder RD,,,Grimsley,TN,38565,,5018 Wilder RD,,,Grimsley,TN,38565,NO
463,47,01,0250,4701230,0040,00381,Pine Haven Elementary,1,volweb.utk.edu/school/fentress/phavenel/pine.htm,9318799525,800  N  York HW,,,Jamestown,TN,38556,,800  N  York HW,,,Jamestown,TN,38556,NO
464,47,01,0250,4701230,0052,00598,Fentress Co Adult High School,1,,9318793802,103 Smith ST,,,Jamestown,TN,38556,,103 Smith ST,,,Jamestown,TN,38556,NO
465,47,01,0250,4701230,0060,00383,York Elementary,1,,9318795832,218 School AV,,,Jamestown,TN,38556,,218 School AV,,,Jamestown,TN,38556,NO
466,47,01,0260,4701290,0015,00384,Broadview Elementary,1,www.edline.net/pages/broadview_eagles,9319670132,4980  Lynchburg  RD,,,Winchester,TN,37398,,4980  Lynchburg  RD,,,Winchester,TN,37398,NO
467,47,01,0260,4701290,0030,00385,Clark Memorial School,1,www.edline.net/pages/clark_memorial_school,9319672407,500  N  Jefferson ST,,,Winchester,TN,37398,,500  N  Jefferson ST,,,Winchester,TN,37398,NO
468,47,01,0260,4701290,0035,00386,Cowan Elementary,1,www.edline.net/pages/cowan_elementary_school,9319677353,501 East  Cumberland ST,,,Cowan,TN,37318,,501 East  Cumberland ST,,,Cowan,TN,37318,NO
469,47,01,0260,4701290,0040,00387,Decherd Elementary,1,www.edline.net/pages/decherd_elementary_school,9319675483,401  Bratton  ST,,,Decherd,TN,37324,,401  Bratton  ST,,,Decherd,TN,37324,NO
470,47,01,0260,4701290,0050,00388,Franklin Co High School,1,www.edline.net/pages/fchs,9319672821,833 Bypass RD,,,Winchester,TN,37398,,833 Bypass RD,,,Winchester,TN,37398,NO
471,47,01,0260,4701290,0065,00395,Huntland School,1,www.edline.net/pages/huntland_school,9314697506,400  Gore  ST,,,Huntland,TN,37345,,400 Gore ST,,,Huntland,TN,37345,NO
472,47,01,0260,4701290,0080,00399,North Middle School,1,www.edline.net/pages/north_middle_school,9319675323,2990  Decherd  BL,,,Winchester,TN,37398,,2990  Decherd  BL,,,Winchester,TN,37398,NO
473,47,01,0260,4701290,0082,00069,North Lake Elementary,1,http://teacherweb.com/TN/northlake/schoolhomepage/sdhp1.aspx,9314556239,10626  Old  Tullahoma RD,,,Tullahoma,TN,37388,,10626  Old  Tullahoma RD,,,Tullahoma,TN,37388,NO
474,47,01,0260,4701290,0087,00401,Rock Creek Elementary,1,www.edline.net/pages/rock_creek_elementary_school,9316495435,901  Rock  Creek RD,,,Estill Springs,TN,37330,,901  Rock  Creek RD,,,Estill Springs,TN,37330,NO
475,47,01,0260,4701290,0090,00402,Sewanee Elementary,1,www.edline.net/pages/sewanee_elementary_school,9315985951,209  University  AV,,,Sewanee,TN,37375,,209  University  AV,,,Sewanee,TN,37375,NO
476,47,01,0260,4701290,0115,00405,South Middle School,1,www.edline.net/pages/south_middle_school,9319677355,601 West Cumberland ST,,,Cowan,TN,37318,,601 West Cumberland ST,,,Cowan,TN,37318,NO
477,47,01,0271,4701950,0015,00635,Humboldt Middle School,1,,7317849514,1811 Ferrell ST,,,Humboldt,TN,38343,,1811 Ferrell ST,,,Humboldt,TN,38343,NO
478,47,01,0271,4701950,0020,00636,Humboldt High School,1,,7317842781,2600 Viking DR,,,Humboldt,TN,38343,,2600 Viking DR,,,Humboldt,TN,38343,NO
479,47,01,0271,4701950,0027,02239,East Elementary School,1,,7317844171,1520 North 30th AV,,,Humboldt,TN,38343,,1520 North 30th AV,,,Humboldt,TN,38343,NO
480,47,01,0271,4701950,0029,02242,Stigall Primary School,1,,7317842825, Westside DR,,,Humboldt,TN,38343,, Westside DR,,,Humboldt,TN,38343,NO
481,47,01,0272,4702970,0010,01189,Milan High School,1,,7316860841,7060 Van Hook Street East ,,,Milan,TN,38358,,7060 Van Hook Street East ,,,Milan,TN,38358,NO
482,47,01,0272,4702970,0015,01190,Milan Middle School,1,www.milanmiddleschool.org,7316867232,4040 Middle RD,,,Milan,TN,38358,,4040 Middle RD,,,Milan,TN,38358,NO
483,47,01,0272,4702970,0025,00464,Milan Elementary,1,,7316860840,1100  Middle  RD,,,Milan,TN,38358,,1100  Middle  RD,,,Milan,TN,38358,NO
484,47,01,0273,4704100,0005,01703,Peabody High School,1,,7318552601,2069 Hwy  45 Bypass ,,,Trenton,TN,38382,,2069 Hwy  45 Bypass ,,,Trenton,TN,38382,NO
485,47,01,0273,4704100,0010,01704,Trenton Middle School,1,,7318552422,2065 Hwy  45 Bypass ,,,Trenton,TN,38382,,2065 Hwy  45 Bypass ,,,Trenton,TN,38382,NO
486,47,01,0273,4704100,0015,01705,Trenton Elementary,1,,7318550971,811 S College ST,,,Trenton,TN,38382,,811 S College ST,,,Trenton,TN,38382,NO
487,47,01,0274,4701390,0005,00425,Bradford High School,1,,7317423729,P O Box 70,,,Bradford,TN,38316,,136 Highway 45 S,,,Bradford,TN,38316,NO
488,47,01,0274,4701390,0010,00606,Bradford Elementary,1,,7317422118,P O Box 99,,,Bradford,TN,38316,,136 Highway 45 S,,,Bradford,TN,38316,NO
489,47,01,0275,4701400,0015,00411,Dyer Elementary,1,www.gcssd.org/des/,7316922444, P O Box 220 ,,,Dyer,TN,38330,,322 East College ST,,,Dyer,TN,38330,NO
490,47,01,0275,4701400,0033,00416,Gibson County High School,1,www.gcssd.org/gchs/,7316923616, P O Box  190 ,,,Dyer,TN,38330,,130 Trenton HW,,,Dyer,TN,38330,NO
491,47,01,0275,4701400,0035,02118,Kenton Elementary School,1,,7317490007,633 North Poplar ,,,Kenton,TN,38233,,633 North Poplar ,,,Kenton,TN,38233,NO
492,47,01,0275,4701400,0037,02207,South Gibson County High School,1,,7316923803,100 Mount Zion Rd,,,Medina,TN,38355,,100 Mount Zion Rd,,,Medina,TN,38355,NO
493,47,01,0275,4701400,0040,00417,Medina Elementary,1,www.gcssd.org/mes/,7317833660,Box 99,,,Medina,TN,38355,,227 North Second ST,,,Medina,TN,38355,NO
494,47,01,0275,4701400,0045,01247,Medina Middle School,1,www.gcssd.org/mms/,7317831962,P O Box 369,,,Medina,TN,38355,,1300 Middle School ST,,,Medina,TN,38355,NO
495,47,01,0275,4701400,0055,00419,Rutherford Elementary,1,www.gcssd.org/rjhs/,7316656180, P O Box 70 ,,,Rutherford,TN,38369,,108 West  Knox ST,,,Rutherford,TN,38369,NO
496,47,01,0275,4701400,0065,00421,Spring Hill Elementary,1,www.gcssd.org/shs/,7315594223,84 State Route 188 ,,,Trenton,TN,38382,,84 State Route 188 ,,,Trenton,TN,38382,NO
497,47,01,0275,4701400,0085,00423,Yorkville Elementary,1,www.gcssd.org/yes/index.htm,7316436598,P O Box 37,,,Yorkville,TN,38389,,56 Nebo - Yorkville RD,,,Yorkville,TN,38389,NO
498,47,01,0280,4701410,0007,00427,Bridgeforth Middle School,1,www.giles-lea.giles.k12.tn.us/bms/index.htm,9313637526,1051  Bridgeforth  CR,,,Pulaski,TN,38478,,1051  Bridgeforth  CR,,,Pulaski,TN,38478,NO
499,47,01,0280,4701410,0035,00428,Elkton Elementary,1,www.giles-lea.giles.k12.tn.us/elk,9314682285,176  College  ST,,,Elkton,TN,38455,,176  College  ST,,,Elkton,TN,38455,NO
500,47,01,0280,4701410,0045,00429,Giles Co High School,1,www.giles-lea.giles.k12.tn.us/gchs/,9313636532,200 Sheila Frost DR,,,Pulaski,TN,38478,,200 Sheila Frost DR,,,Pulaski,TN,38478,NO
501,47,01,0280,4701410,0065,00430,Minor Hill School,1,www.giles-lea.giles.k12.tn.us/mhs,9315653117,13099 Minor Hill HW,,,Minor Hill,TN,38473,,13099 Minor Hill HW,,,Minor Hill,TN,38473,NO
502,47,01,0280,4701410,0072,00431,Pulaski Elementary,1,www.giles-lea.giles.k12.tn.us/pes/,9313635233,606  Cedar  LA,,,Pulaski,TN,38478,,606  Cedar  LA,,,Pulaski,TN,38478,NO
503,47,01,0280,4701410,0081,00432,Richland Elementary,1,www.giles-lea.giles.k12.tn.us/res,9315270663,10333 Columbia HW,,,Lynnville,TN,38472,,10333 Columbia HW,,,Lynnville,TN,38472,NO
504,47,01,0280,4701410,0084,00433,Richland School,1,www.giles-lea.giles.k12.tn.us/rhs/,9315273577,10610  Columbia  HW,,,Lynnville,TN,38472,,10610  Columbia  HW,,,Lynnville,TN,38472,NO
505,47,01,0280,4701410,0087,02022,Southside Elementary,1,www.giles-lea.giles.k12.tn.us/ss/,9314247005,707  South  Cedar LA,,,Pulaski,TN,38478,,707  South  Cedar LA,,,Pulaski,TN,38478,NO
506,47,01,0290,4701440,0005,00434,Bean Station Elementary,1,www.grainger.k12.tn.us/BSE/default.htm,8657672131,200 Bean Station  School RD,,,Bean Station,TN,37708,,200 Bean Station  School RD,,,Bean Station,TN,37708,NO
507,47,01,0290,4701440,0007,00607,Grainger Co Adult High,1,,8658285172,7850 Rutledge PK,,,Rutledge,TN,37861,,7850 Rutledge PK,,,Rutledge,TN,37861,NO
508,47,01,0290,4701440,0008,00437,Grainger High School,1,,8658285291,2201 Hwy 11 W South ,,,Rutledge,TN,37861,,2201 Hwy 11 W South ,,,Rutledge,TN,37861,NO
509,47,01,0290,4701440,0010,00435,Joppa Elementary,1,www.grainger.k12.tn.us/JES/default.htm,8658285721,4745 Rutledge PK,,,Rutledge,TN,37861,,4745 Rutledge PK,,,Rutledge,TN,37861,NO
510,47,01,0290,4701440,0015,02187,Rutledge Primary,1,www.grainger.k12.tn.us/RMS/index.htm,8658285614,470 Water ST,,,Rutledge,TN,37861,,470 Water ST,,,Rutledge,TN,37861,NO
511,47,01,0290,4701440,0018,00436,Rutledge Elementary School,1,,8658285530,7480 Rutledge PK,,,Rutledge,TN,37861,,7480 Rutledge PK,,,Rutledge,TN,37861,NO
512,47,01,0290,4701440,0023,02165,Rutledge Middle School,1,,8658283366,140 Pioneer DR,,,Rutledge,TN,37861,,140 Pioneer DR,,,Rutledge,TN,37861,NO
513,47,01,0290,4701440,0030,00440,Washburn School,1,,8654972557,7925 Hwy 131 ,,,Washburn,TN,37888,,7925 Hwy 131 ,,,Washburn,TN,37888,NO
514,47,01,0290,4701440,0032,02193,Grainger Academy,1,,8658286330,232 Pioneer DR,,,Rutledge,TN,37861,,232 Pioneer DR,,,Rutledge,TN,37861,NO
515,47,01,0300,4701470,0005,00441,Baileyton Elementary,1,www.greenek12.org/baileyton,4232346411,6535  Horton  HW,,,Greeneville,TN,37745,,6535  Horton  HW,,,Greeneville,TN,37745,NO
516,47,01,0300,4701470,0010,00442,Camp Creek Elementary,1,www.greenek12.org/campcreek,4237982644,2941  Camp  Creek RD,,,Greeneville,TN,37743,,2941  Camp  Creek RD,,,Greeneville,TN,37743,NO
517,47,01,0300,4701470,0020,00444,Chuckey Elementary,1,www.greenek12.org/chuckey,4232572108,1605  Chuckey  HW,,,Chuckey,TN,37641,,1605  Chuckey  HW,,,Chuckey,TN,37641,NO
518,47,01,0300,4701470,0025,02062,Chuckey Doak Middle School,1,www.greenek12.org/cdms,4237872039,120 Chuckey Doak RD,,,Afton,TN,37616,,120 Chuckey Doak RD,,,Afton,TN,37616,NO
519,47,01,0300,4701470,0028,00445,Chuckey Doak High School,1,www.greenek12.org/cdhs,4237982636,365 Ripley Island RD,,,Afton,TN,37616,,365 Ripley Island RD,,,Afton,TN,37616,NO
520,47,01,0300,4701470,0030,00446,Debusk Elementary,1,www.greenek12.org/debusk,4236387233,740  Debusk  RD,,,Greeneville,TN,37743,,740  Debusk  RD,,,Greeneville,TN,37743,NO
521,47,01,0300,4701470,0035,00447,Doak Elementary,1,www.greenek12.org/doak,4236383197,70 West Tusculum Station ST,,,Greeneville,TN,37745,,70 West Tusculum Station ST,,,Greeneville,TN,37745,NO
522,47,01,0300,4701470,0040,00448,Glenwood Elementary,1,www.greenek12.org/glenwood,4236387120,3860  Warrensburg  RD,,,Greeneville,TN,37743,,3860  Warrensburg  RD,,,Greeneville,TN,37743,NO
523,47,01,0300,4701470,0055,00450,McDonald Elementary,1,www.greenek12.org/mcdonald,4232355406,8120  McDonald  RD,,,Mohawk,TN,37810,,8120  McDonald  RD,,,Mohawk,TN,37810,NO
524,47,01,0300,4701470,0060,00451,Mosheim Elementary,1,www.greenek12.org/mosheim,4234226490,297  West  School ST,,,Mosheim,TN,37818,,297  West  School ST,,,Mosheim,TN,37818,NO
525,47,01,0300,4701470,0067,01837,Nolachuckey Elementary,1,www.greenek12.org/nolachuckey,4236397731,565 Nolachuckey RD,,,Greeneville,TN,37743,,565 Nolachuckey RD,,,Greeneville,TN,37743,NO
526,47,01,0300,4701470,0070,00453,North Greene High School,1,www.greenek12.org/nghs,4232341752,4675  Old  Baileyton RD,,,Greeneville,TN,37745,,4675  Old  Baileyton RD,,,Greeneville,TN,37745,NO
527,47,01,0300,4701470,0075,00454,Ottway Elementary,1,www.greenek12.org/ottway,4232348511,2705 Ottway RD,,,Greeneville,TN,37743,,2705 Ottway RD,,,Greeneville,TN,37743,NO
528,47,01,0300,4701470,0080,00455,South Greene High School,1,www.greenek12.org/sghs,4236363790,7469  Asheville  HW,,,Greeneville,TN,37743,,7469  Asheville  HW,,,Greeneville,TN,37743,NO
529,47,01,0300,4701470,0095,00458,West Greene High School,1,www.greenek12.org/wghs,4234227561,275  West  Greene DR,,,Mosheim,TN,37818,,275  West  Greene DR,,,Mosheim,TN,37818,NO
530,47,01,0300,4701470,0100,00459,West Pines Elementary,1,www.greenek12.org/westpines,4232348022,3500  West  Pines RD,,,Greeneville,TN,37745,,3500  West  Pines RD,,,Greeneville,TN,37745,NO
531,47,01,0301,4701500,0008,01879,C Hal Henard Elementary,1,www.gcschools.net/henard/,4236383511,425  E  Vann RD,,,Greeneville,TN,37743,,425  E  Vann RD,,,Greeneville,TN,37743,NO
532,47,01,0301,4701500,0015,00465,Eastview Elementary,1,,4236386351,454 East Bernard AV,,,Greeneville,TN,37745,,454 East Bernard AV,,,Greeneville,TN,37745,NO
533,47,01,0301,4701500,0020,00467,Greeneville High School,1,www.gcschools.net/ghs/,4237878030,210  Tusculum  BL,,,Greeneville,TN,37745,,210  Tusculum  BL,,,Greeneville,TN,37745,NO
534,47,01,0301,4701500,0025,00468,Greeneville Middle School,1,www.gcschools.net/gms,4236397841,433  E  Vann RD,,,Greeneville,TN,37743,,433  E  Vann RD,,,Greeneville,TN,37743,NO
535,47,01,0301,4701500,0030,00470,Highland Elementary,1,www.gcschools.net,4236383341,208 N  Highland ,,,Greeneville,TN,37745,,208 N  Highland ,,,Greeneville,TN,37745,NO
536,47,01,0301,4701500,0035,00476,Tusculum View Elementary,1,www.gcschools.net,4236392751,1725  Lafayette  ST,,,Greeneville,TN,37745,,1725  Lafayette  ST,,,Greeneville,TN,37745,NO
537,47,01,0301,4701500,1010,01880,Greeneville/Greene Co Center For Technology,3,www.gcschools.net,4236390171,1121  Hal  Henard RD,,,Greenville,TN,37743,,1121  Hal  Henard RD,,,Greenville,TN,37743,NO
538,47,01,0310,4701530,0015,00463,Coalmont Elementary,1,volweb.utk.edu/Schools/grundyco/coalmoel/,9315929453, P O Box 148 56 HW,,,Coalmont,TN,37313,,56 HW,,,Coalmont,TN,37313,NO
539,47,01,0310,4701530,0020,02144,Grundy Academy,1,,9316923467,276 3rd St,,,Tracy City,TN,37387,,276 3rd St,,,Tracy City,TN,37387,NO
540,47,01,0310,4701530,0025,00469,Grundy County High School,1,tennessee.ihigh.com/grundycounty/,9316925400,24970 SR 108 ,,,Coalmont,TN,37313,,24970 SR 108 ,,,Coalmont,TN,37313,NO
541,47,01,0310,4701530,0035,01838,North Elementary,1,,9316923710,Box 7 56 HW,,,Altamont,TN,37301,,309 Main ST,,,Altamont,TN,37301,NO
542,47,01,0310,4701530,0040,00471,Palmer Elementary,1,,9317793383,226 Schoolhouse RD,,,Palmer,TN,37365,,226 Schoolhouse RD,,,Palmer,TN,37365,NO
543,47,01,0310,4701530,0045,00472,Pelham Elementary,1,,9314673276,P. O. Box 37,,,Pelham,TN,37366,,Hwy 50,,,Pelham,TN,37366,NO
544,47,01,0310,4701530,0060,00475,Swiss Memorial Elementary,1,,9317793129,P. O. Box 129,,,Gruetli- Laager,TN,37339,,5th Avenue North,,,Gruetli- Laager,TN,37339,NO
545,47,01,0310,4701530,0065,01839,Tracy Elementary,1,,9315929453,276 Thi8rd ST,3rd Street,,Tracy City,TN,37387,,276 Thi8rd ST,3rd Street,,Tracy City,TN,37387,NO
546,47,01,0320,4700001,0005,00477,Alpha Elementary,1,www.hcboe.net/Main/School/AI/aiindex.html,4235863332,5620 Old Us  11e HW,,,Morristown,TN,37814,,5620 Old Us  11e HW,,,Morristown,TN,37814,NO
547,47,01,0320,4700001,0007,00479,East Ridge Middle School,1,www.hcboe.net/Main/School/ER/ERmain_page.html,4235813041,6595 St. Clair RD,,,Whitesburg,TN,37891,,6595 St. Clair RD,,,Whitesburg,TN,37891,NO
548,47,01,0320,4700001,0010,00480,Fairview Marguerite,1,www.hcboe.net/Main/School/FM/FAIRVIEW_MARGUERITE_ELEMEN.html,4235864098,2125  Fairview  RD,,,Morristown,TN,37814,,2125  Fairview  RD,,,Morristown,TN,37814,NO
549,47,01,0320,4700001,0011,01268,Hamblen County Alternative School,4,HCBOE.NET,4235853785,376 Snyder RD,,,Morristown,TN,37813,,376 Snyder RD,,,Morristown,TN,37813,NO
550,47,01,0320,4700001,0012,01929,Hillcrest Elementary,1,www.hcboe.net/Main/School/HC/Hillcrest_School_Homepage.html,4235867472,407 S  Liberty Hill RD,,,Morristown,TN,37813,,407 S  Liberty Hill RD,,,Morristown,TN,37813,NO
551,47,01,0320,4700001,0014,01930,John Hay Elementary,1,www.hcboe.net/Main/School/JH/JHHomePage,4235861080,501  Brittain  Court ,,,Morristown,TN,37814,,501  Brittain  Court ,,,Morristown,TN,37814,NO
552,47,01,0320,4700001,0015,00481,Manley Elementary,1,www.hcboe.net/Main/School/MN20/Manley_Home_Page.html,4235867400,551  West  Economy RD,,,Morristown,TN,37814,,551  West  Economy RD,,,Morristown,TN,37814,NO
553,47,01,0320,4700001,0018,01931,Lincoln Heights Elementary,1,www.hcboe.net/Main/School/LHE/index.html,4235862062,215 Lincoln AV,,,Morristown,TN,37813,,215 Lincoln AV,,,Morristown,TN,37813,NO
554,47,01,0320,4700001,0020,00483,Russellville Elementary,1,www.hcboe.net/Main/School/RV/rv.html,4235866560,5655  Old  Russellville PK,,,Russellville,TN,37860,,5655  Old  Russellville PK,,,Russellville,TN,37860,NO
