year,district,school,district_name,school_name,subject,grade,subgroup,valid_tests,pct_below_bsc,pct_bsc,pct_bsc_and_below,pct_prof,pct_adv,pct_prof_adv
2013,61,0,Cleveland,District,Math,3rd through 8th,Black,360,20.5,46.1,66.6,25.6,7.8,33.4
2013,61,0,Cleveland,District,Math,3rd through 8th,Asian,47,4.2,8.5,12.7,27.7,59.6,87.3
2013,61,0,Cleveland,District,Math,3rd through 8th,Native American,*,*,*,*,*,*,*
2013,61,0,Cleveland,District,Math,3rd through 8th,Hawaiian or Pacific Islander,*,*,*,*,*,*,*
2013,61,0,Cleveland,District,Math,3rd through 8th,Economically Disadvantaged,1524,20.4,36.2,56.6,29.9,13.5,43.4
2013,61,0,Cleveland,District,Math,3rd through 8th,Students with Disabilities,324,37.1,33,70.1,14.5,15.4,29.9
2013,61,0,Cleveland,District,Math,3rd through 8th,English Language Learners,99,23.2,46.5,69.7,22.2,8.1,30.3
2013,61,0,Cleveland,District,Math,3rd through 8th,Black/Hispanic/Native American,654,17.4,40.7,58.1,30.9,11,41.9
2013,61,0,Cleveland,District,Math,3rd,All Students,399,12.1,34.1,46.2,36.8,17,53.8
2013,61,0,Cleveland,District,Math,3rd,White,277,13,29.6,42.6,38.3,19.1,57.4
2013,61,0,Cleveland,District,Math,3rd,Hispanic,58,8.6,34.5,43.1,46.6,10.3,56.9
2013,61,0,Cleveland,District,Math,3rd,Black,53,11.3,60.4,71.7,22.6,5.7,28.3
2013,61,0,Cleveland,District,Math,3rd,Asian,*,*,*,*,*,*,*
2013,61,0,Cleveland,District,Math,3rd,Native American,*,*,*,*,*,*,*
2013,61,0,Cleveland,District,Math,3rd,Hawaiian or Pacific Islander,*,*,*,*,*,*,*
2013,61,0,Cleveland,District,Math,3rd,Economically Disadvantaged,271,16.3,39.1,55.4,32.1,12.5,44.6
2013,61,0,Cleveland,District,Math,3rd,Students with Disabilities,53,32.1,43.4,75.5,13.2,11.3,24.5
2013,61,0,Cleveland,District,Math,3rd,English Language Learners,13,30.8,53.8,84.6,7.7,7.7,15.4
2013,61,0,Cleveland,District,Math,3rd,Black/Hispanic/Native American,113,10.6,46,56.6,35.4,8,43.4
2013,61,0,Cleveland,District,Math,7th,All Students,400,17.7,26,43.7,31.8,24.5,56.3
2013,61,0,Cleveland,District,Math,7th,White,288,16,23.6,39.6,31.9,28.5,60.4
2013,61,0,Cleveland,District,Math,7th,Hispanic,39,20.5,28.2,48.7,35.9,15.4,51.3
2013,61,0,Cleveland,District,Math,7th,Black,60,25,36.7,61.7,28.3,10,38.3
2013,61,0,Cleveland,District,Math,7th,Asian,10,10,10,20,40,40,80
2013,61,0,Cleveland,District,Math,7th,Native American,*,*,*,*,*,*,*
2013,61,0,Cleveland,District,Math,7th,Hawaiian or Pacific Islander,*,*,*,*,*,*,*
2013,61,0,Cleveland,District,Math,7th,Economically Disadvantaged,235,23.8,28.5,52.3,31.5,16.2,47.7
2013,61,0,Cleveland,District,Math,7th,Students with Disabilities,48,35.4,31.3,66.7,12.5,20.8,33.3
2013,61,0,Cleveland,District,Math,7th,English Language Learners,*,*,*,*,*,*,*
2013,61,0,Cleveland,District,Math,7th,Black/Hispanic/Native American,101,22.7,34.7,57.4,30.7,11.9,42.6
2013,61,0,Cleveland,District,RLA,3rd through 8th,All Students,2403,12.3,36.9,49.2,39.4,11.4,50.8
2013,61,0,Cleveland,District,RLA,3rd through 8th,White,1700,11.2,33.8,45,41.5,13.5,55
2013,61,0,Cleveland,District,RLA,3rd through 8th,Hispanic,281,13.9,40.9,54.8,40.2,5,45.2
2013,61,0,Cleveland,District,RLA,3rd through 8th,Black,361,16.7,50.4,67.1,27.1,5.8,32.9
2013,61,0,Cleveland,District,RLA,3rd through 8th,Asian,46,4.3,26.1,30.4,52.2,17.4,69.6
2013,61,0,Cleveland,District,RLA,3rd through 8th,Native American,*,*,*,*,*,*,*
2013,61,0,Cleveland,District,RLA,3rd through 8th,Hawaiian or Pacific Islander,*,*,*,*,*,*,*
2013,61,0,Cleveland,District,RLA,3rd through 8th,Economically Disadvantaged,1518,16.9,41.7,58.6,33.9,7.5,41.4
2013,61,0,Cleveland,District,RLA,3rd through 8th,Students with Disabilities,324,35.1,34.3,69.4,13.6,17,30.6
2013,61,0,Cleveland,District,RLA,3rd through 8th,English Language Learners,91,35.1,48.4,83.5,15.4,1.1,16.5
2013,61,0,Cleveland,District,RLA,3rd through 8th,Black/Hispanic/Native American,649,15.6,45.9,61.5,33,5.5,38.5
2013,61,0,Cleveland,District,RLA,3rd,All Students,399,12.8,41.6,54.4,34.3,11.3,45.6
2013,61,0,Cleveland,District,RLA,3rd,White,277,13,37.2,50.2,37.2,12.6,49.8
2013,61,0,Cleveland,District,RLA,3rd,Hispanic,58,13.7,46.6,60.3,32.8,6.9,39.7
2013,61,0,Cleveland,District,RLA,3rd,Black,53,7.5,67.9,75.4,18.9,5.7,24.6
2013,61,0,Cleveland,District,RLA,3rd,Asian,*,*,*,*,*,*,*
2013,61,0,Cleveland,District,RLA,3rd,Native American,*,*,*,*,*,*,*
2013,61,0,Cleveland,District,RLA,3rd,Hawaiian or Pacific Islander,*,*,*,*,*,*,*
2013,61,0,Cleveland,District,RLA,3rd,Economically Disadvantaged,271,15.5,48,63.5,28.4,8.1,36.5
2013,61,0,Cleveland,District,RLA,3rd,Students with Disabilities,53,34,45.3,79.3,7.5,13.2,20.7
2013,61,0,Cleveland,District,RLA,3rd,English Language Learners,13,53.8,30.8,84.6,15.4,0,15.4
2013,61,0,Cleveland,District,RLA,3rd,Black/Hispanic/Native American,113,11.5,55.8,67.3,26.5,6.2,32.7
2013,61,0,Cleveland,District,RLA,7th,All Students,400,15.4,32.5,47.9,37.8,14.3,52.1
2013,61,0,Cleveland,District,RLA,7th,White,289,12.5,31.1,43.6,39.4,17,56.4
2013,61,0,Cleveland,District,RLA,7th,Hispanic,38,26.3,23.7,50,42.1,7.9,50
2013,61,0,Cleveland,District,RLA,7th,Black,60,23.4,43.3,66.7,25,8.3,33.3
2013,61,0,Cleveland,District,RLA,7th,Asian,10,0,50,50,50,0,50
2013,61,0,Cleveland,District,RLA,7th,Native American,*,*,*,*,*,*,*
2013,61,0,Cleveland,District,RLA,7th,Hawaiian or Pacific Islander,*,*,*,*,*,*,*
2013,61,0,Cleveland,District,RLA,7th,Economically Disadvantaged,234,21.4,36.3,57.7,32.9,9.4,42.3
2013,61,0,Cleveland,District,RLA,7th,Students with Disabilities,48,43.8,27.1,70.9,8.3,20.8,29.1
2013,61,0,Cleveland,District,RLA,7th,English Language Learners,*,*,*,*,*,*,*
2013,61,0,Cleveland,District,RLA,7th,Black/Hispanic/Native American,100,25,35,60,32,8,40
2013,61,0,Cleveland,District,Algebra I,9th through 12th,All Students,265,11.7,30.6,42.3,37.7,20,57.7
2013,61,0,Cleveland,District,Algebra I,9th through 12th,White,172,8.7,30.8,39.5,41.9,18.6,60.5
2013,61,0,Cleveland,District,Algebra I,9th through 12th,Hispanic,43,20.9,25.6,46.5,34.9,18.6,53.5
2013,61,0,Cleveland,District,Algebra I,9th through 12th,Black,40,15,35,50,25,25,50
2013,61,0,Cleveland,District,Algebra I,9th through 12th,Asian,*,*,*,*,*,*,*
2013,61,0,Cleveland,District,Algebra I,9th through 12th,Native American,*,*,*,*,*,*,*
2013,61,0,Cleveland,District,Algebra I,9th through 12th,Hawaiian or Pacific Islander,*,*,*,*,*,*,*
2013,61,0,Cleveland,District,Algebra I,9th through 12th,Economically Disadvantaged,*,*,*,*,*,*,*
2013,61,0,Cleveland,District,Algebra I,9th through 12th,Students with Disabilities,29,20.7,55.2,75.9,13.8,10.3,24.1
2013,61,0,Cleveland,District,Algebra I,9th through 12th,English Language Learners,12,50,8.3,58.3,25,16.7,41.7
2013,61,0,Cleveland,District,Algebra I,9th through 12th,Black/Hispanic/Native American,85,17.6,31.8,49.4,29.4,21.2,50.6
2013,61,0,Cleveland,District,Algebra II,9th through 12th,All Students,330,21.2,36.7,57.9,30.3,11.8,42.1
2013,61,0,Cleveland,District,Algebra II,9th through 12th,White,236,18.7,33.5,52.2,34.7,13.1,47.8
2013,61,0,Cleveland,District,Algebra II,9th through 12th,Hispanic,32,25,53.1,78.1,12.5,9.4,21.9
2013,61,0,Cleveland,District,Algebra II,9th through 12th,Black,46,37,43.5,80.5,15.2,4.3,19.5
2013,61,0,Cleveland,District,Algebra II,9th through 12th,Asian,14,0,28.6,28.6,50,21.4,71.4
2013,61,0,Cleveland,District,Algebra II,9th through 12th,Native American,*,*,*,*,*,*,*
2013,61,0,Cleveland,District,Algebra II,9th through 12th,Hawaiian or Pacific Islander,*,*,*,*,*,*,*
2013,61,0,Cleveland,District,Algebra II,9th through 12th,Economically Disadvantaged,100,32,44,76,21,3,24
2013,61,0,Cleveland,District,Algebra II,9th through 12th,Students with Disabilities,18,66.6,16.7,83.3,16.7,0,16.7
2013,61,0,Cleveland,District,Algebra II,9th through 12th,English Language Learners,*,*,*,*,*,*,*
2013,61,0,Cleveland,District,Algebra II,9th through 12th,Black/Hispanic/Native American,79,31.7,48.1,79.8,13.9,6.3,20.2
2013,61,0,Cleveland,District,English II,9th through 12th,All Students,376,6.1,27.7,33.8,57.4,8.8,66.2
2013,61,0,Cleveland,District,English II,9th through 12th,White,247,6.1,20.2,26.3,64,9.7,73.7
2013,61,0,Cleveland,District,English II,9th through 12th,Hispanic,58,5.2,44.8,50,44.8,5.2,50
2013,61,0,Cleveland,District,English II,9th through 12th,Black,59,8.4,44.1,52.5,40.7,6.8,47.5
2013,61,0,Cleveland,District,English II,9th through 12th,Asian,11,0,18.2,18.2,63.6,18.2,81.8
2013,61,0,Cleveland,District,English II,9th through 12th,Native American,*,*,*,*,*,*,*
2013,61,0,Cleveland,District,English II,9th through 12th,Hawaiian or Pacific Islander,,,,,,,
2013,61,0,Cleveland,District,English II,9th through 12th,Economically Disadvantaged,24,20.9,33.3,54.2,25,20.8,45.8
2013,61,0,Cleveland,District,English II,9th through 12th,Students with Disabilities,49,18.4,51,69.4,18.4,12.2,30.6
2013,61,0,Cleveland,District,English II,9th through 12th,English Language Learners,*,*,*,*,*,*,*
2013,61,0,Cleveland,District,English II,9th through 12th,Black/Hispanic/Native American,118,6.8,44.1,50.9,43.2,5.9,49.1
2013,61,0,Cleveland,District,English III,9th through 12th,All Students,325,14.2,34.8,49,33.2,17.8,51
2013,61,0,Cleveland,District,English III,9th through 12th,White,244,11.1,29.5,40.6,38.9,20.5,59.4
2013,61,0,Cleveland,District,English III,9th through 12th,Hispanic,21,28.6,47.6,76.2,9.5,14.3,23.8
2013,61,0,Cleveland,District,English III,9th through 12th,Black,48,27,52.1,79.1,16.7,4.2,20.9
2013,61,0,Cleveland,District,English III,9th through 12th,Asian,*,*,*,*,*,*,*
2013,61,0,Cleveland,District,English III,9th through 12th,Native American,*,*,*,*,*,*,*
2013,61,0,Cleveland,District,English III,9th through 12th,Hawaiian or Pacific Islander,,,,,,,
2013,61,0,Cleveland,District,English III,9th through 12th,Economically Disadvantaged,115,16.5,54.8,71.3,21.7,7,28.7
2013,61,0,Cleveland,District,English III,9th through 12th,Students with Disabilities,31,32.2,61.3,93.5,6.5,0,6.5
2013,61,0,Cleveland,District,English III,9th through 12th,English Language Learners,*,*,*,*,*,*,*
2013,61,0,Cleveland,District,English III,9th through 12th,Black/Hispanic/Native American,72,26.4,51.4,77.8,15.3,6.9,22.2
2013,70,0,Campbell County,District,Math,3rd through 8th,All Students,2577,20.8,36.8,57.6,27.8,14.6,42.4
2013,70,0,Campbell County,District,Math,3rd through 8th,White,2533,20.8,36.8,57.6,27.8,14.6,42.4
2013,70,0,Campbell County,District,Math,3rd through 8th,Hispanic,23,21.8,43.5,65.3,21.7,13,34.7
2013,70,0,Campbell County,District,Math,3rd through 8th,Black,16,25,37.5,62.5,25,12.5,37.5
2013,70,0,Campbell County,District,Math,3rd through 8th,Asian,*,*,*,*,*,*,*
2013,70,0,Campbell County,District,Math,3rd through 8th,Native American,*,*,*,*,*,*,*
2013,70,0,Campbell County,District,Math,3rd through 8th,Hawaiian or Pacific Islander,,,,,,,
2013,70,0,Campbell County,District,Math,3rd through 8th,Economically Disadvantaged,1956,23.8,38.2,62,26.5,11.5,38
2013,70,0,Campbell County,District,Math,3rd through 8th,Students with Disabilities,257,40.8,25.7,66.5,14.4,19.1,33.5
2013,70,0,Campbell County,District,Math,3rd through 8th,English Language Learners,*,*,*,*,*,*,*
2013,70,0,Campbell County,District,Math,3rd through 8th,Black/Hispanic/Native American,41,26.8,39,65.8,22,12.2,34.2
2013,70,0,Campbell County,District,Math,3rd,All Students,448,11,39.7,50.7,35.9,13.4,49.3
2013,70,0,Campbell County,District,Math,3rd,White,437,11,39.6,50.6,35.7,13.7,49.4
2013,70,0,Campbell County,District,Math,3rd,Hispanic,*,*,*,*,*,*,*
2013,70,0,Campbell County,District,Math,3rd,Black,*,*,*,*,*,*,*
2013,70,0,Campbell County,District,Math,3rd,Asian,*,*,*,*,*,*,*
2013,70,0,Campbell County,District,Math,3rd,Native American,,,,,,,
2013,70,0,Campbell County,District,Math,3rd,Hawaiian or Pacific Islander,,,,,,,
2013,70,0,Campbell County,District,Math,3rd,Economically Disadvantaged,351,11.7,43,54.7,34.8,10.5,45.3
2013,70,0,Campbell County,District,Math,3rd,Students with Disabilities,45,26.6,40,66.6,17.8,15.6,33.4
2013,70,0,Campbell County,District,Math,3rd,English Language Learners,,,,,,,
2013,70,0,Campbell County,District,Math,3rd,Black/Hispanic/Native American,*,*,*,*,*,*,*
2013,70,0,Campbell County,District,Math,7th,All Students,460,27.6,38.9,66.5,23.3,10.2,33.5
2013,70,0,Campbell County,District,Math,7th,White,455,27.3,39.1,66.4,23.3,10.3,33.6
2013,70,0,Campbell County,District,Math,7th,Hispanic,*,*,*,*,*,*,*
2013,70,0,Campbell County,District,Math,7th,Black,*,*,*,*,*,*,*
2013,70,0,Campbell County,District,Math,7th,Asian,,,,,,,
2013,70,0,Campbell County,District,Math,7th,Native American,,,,,,,
2013,70,0,Campbell County,District,Math,7th,Hawaiian or Pacific Islander,,,,,,,
2013,70,0,Campbell County,District,Math,7th,Economically Disadvantaged,350,31.8,39.1,70.9,22,7.1,29.1
2013,70,0,Campbell County,District,Math,7th,Students with Disabilities,49,55.1,20.4,75.5,10.2,14.3,24.5
2013,70,0,Campbell County,District,Math,7th,English Language Learners,,,,,,,
2013,70,0,Campbell County,District,Math,7th,Black/Hispanic/Native American,*,*,*,*,*,*,*
2013,70,0,Campbell County,District,RLA,3rd through 8th,All Students,2577,16.8,42.3,59.1,32.8,8.1,40.9
2013,70,0,Campbell County,District,RLA,3rd through 8th,White,2534,16.7,42.3,59,32.9,8.1,41
2013,70,0,Campbell County,District,RLA,3rd through 8th,Hispanic,22,22.7,45.5,68.2,22.7,9.1,31.8
2013,70,0,Campbell County,District,RLA,3rd through 8th,Black,16,31.2,31.3,62.5,25,12.5,37.5
2013,70,0,Campbell County,District,RLA,3rd through 8th,Asian,*,*,*,*,*,*,*
2013,70,0,Campbell County,District,RLA,3rd through 8th,Native American,*,*,*,*,*,*,*
2013,70,0,Campbell County,District,RLA,3rd through 8th,Hawaiian or Pacific Islander,,,,,,,
2013,70,0,Campbell County,District,RLA,3rd through 8th,Economically Disadvantaged,1956,19.1,44.7,63.8,29.6,6.6,36.2
2013,70,0,Campbell County,District,RLA,3rd through 8th,Students with Disabilities,258,35.7,27.1,62.8,15.1,22.1,37.2
2013,70,0,Campbell County,District,RLA,3rd through 8th,English Language Learners,*,*,*,*,*,*,*
2013,70,0,Campbell County,District,RLA,3rd through 8th,Black/Hispanic/Native American,40,27.5,40,67.5,22.5,10,32.5
2013,70,0,Campbell County,District,RLA,3rd,All Students,449,14.7,49.4,64.1,30.1,5.8,35.9
2013,70,0,Campbell County,District,RLA,3rd,White,438,14.6,48.9,63.5,30.6,5.9,36.5
2013,70,0,Campbell County,District,RLA,3rd,Hispanic,*,*,*,*,*,*,*
2013,70,0,Campbell County,District,RLA,3rd,Black,*,*,*,*,*,*,*
2013,70,0,Campbell County,District,RLA,3rd,Asian,*,*,*,*,*,*,*
2013,70,0,Campbell County,District,RLA,3rd,Native American,,,,,,,
2013,70,0,Campbell County,District,RLA,3rd,Hawaiian or Pacific Islander,,,,,,,
2013,70,0,Campbell County,District,RLA,3rd,Economically Disadvantaged,352,15.9,52,67.9,28.4,3.7,32.1
2013,70,0,Campbell County,District,RLA,3rd,Students with Disabilities,46,34.8,39.1,73.9,15.2,10.9,26.1
2013,70,0,Campbell County,District,RLA,3rd,English Language Learners,,,,,,,
2013,70,0,Campbell County,District,RLA,3rd,Black/Hispanic/Native American,*,*,*,*,*,*,*
2013,70,0,Campbell County,District,RLA,7th,All Students,460,28.6,35.9,64.5,25.9,9.6,35.5
2013,70,0,Campbell County,District,RLA,7th,White,455,28.5,35.6,64.1,26.2,9.7,35.9
2013,70,0,Campbell County,District,RLA,7th,Hispanic,*,*,*,*,*,*,*
2013,70,0,Campbell County,District,RLA,7th,Black,*,*,*,*,*,*,*
2013,70,0,Campbell County,District,RLA,7th,Asian,,,,,,,
2013,70,0,Campbell County,District,RLA,7th,Native American,,,,,,,
2013,70,0,Campbell County,District,RLA,7th,Hawaiian or Pacific Islander,,,,,,,
2013,70,0,Campbell County,District,RLA,7th,Economically Disadvantaged,350,32.6,37.1,69.7,22,8.3,30.3
2013,70,0,Campbell County,District,RLA,7th,Students with Disabilities,49,47,22.4,69.4,10.2,20.4,30.6
2013,70,0,Campbell County,District,RLA,7th,English Language Learners,,,,,,,
2013,70,0,Campbell County,District,RLA,7th,Black/Hispanic/Native American,*,*,*,*,*,*,*
2013,70,0,Campbell County,District,Algebra I,9th through 12th,All Students,526,20.9,31.2,52.1,31.7,16.2,47.9
2013,70,0,Campbell County,District,Algebra I,9th through 12th,White,522,20.9,31.4,52.3,31.4,16.3,47.7
2013,70,0,Campbell County,District,Algebra I,9th through 12th,Hispanic,*,*,*,*,*,*,*
2013,70,0,Campbell County,District,Algebra I,9th through 12th,Black,,,,,,,
2013,70,0,Campbell County,District,Algebra I,9th through 12th,Asian,*,*,*,*,*,*,*
2013,70,0,Campbell County,District,Algebra I,9th through 12th,Native American,,,,,,,
2013,70,0,Campbell County,District,Algebra I,9th through 12th,Hawaiian or Pacific Islander,,,,,,,
2013,70,0,Campbell County,District,Algebra I,9th through 12th,Economically Disadvantaged,372,24.7,33.1,57.8,30.1,12.1,42.2
2013,70,0,Campbell County,District,Algebra I,9th through 12th,Students with Disabilities,26,19.2,42.3,61.5,15.4,23.1,38.5
2013,70,0,Campbell County,District,Algebra I,9th through 12th,English Language Learners,*,*,*,*,*,*,*
2013,70,0,Campbell County,District,Algebra I,9th through 12th,Black/Hispanic/Native American,*,*,*,*,*,*,*
2013,70,0,Campbell County,District,Algebra II,9th through 12th,All Students,383,23.5,47,70.5,26.4,3.1,29.5
2013,70,0,Campbell County,District,Algebra II,9th through 12th,White,375,23.5,46.9,70.4,26.4,3.2,29.6
2013,70,0,Campbell County,District,Algebra II,9th through 12th,Hispanic,*,*,*,*,*,*,*
2013,70,0,Campbell County,District,Algebra II,9th through 12th,Black,*,*,*,*,*,*,*
2013,70,0,Campbell County,District,Algebra II,9th through 12th,Asian,,,,,,,
2013,70,0,Campbell County,District,Algebra II,9th through 12th,Native American,*,*,*,*,*,*,*
2013,70,0,Campbell County,District,Algebra II,9th through 12th,Hawaiian or Pacific Islander,*,*,*,*,*,*,*
2013,70,0,Campbell County,District,Algebra II,9th through 12th,Economically Disadvantaged,246,28.1,48.4,76.5,21.5,2,23.5
2013,70,0,Campbell County,District,Algebra II,9th through 12th,Students with Disabilities,*,*,*,*,*,*,*
2013,70,0,Campbell County,District,Algebra II,9th through 12th,English Language Learners,,,,,,,
2013,70,0,Campbell County,District,Algebra II,9th through 12th,Black/Hispanic/Native American,*,*,*,*,*,*,*
2013,70,0,Campbell County,District,English II,9th through 12th,All Students,437,17,38.2,55.2,42.1,2.7,44.8
2013,70,0,Campbell County,District,English II,9th through 12th,White,430,16.7,38.6,55.3,41.9,2.8,44.7
2013,70,0,Campbell County,District,English II,9th through 12th,Hispanic,*,*,*,*,*,*,*
2013,70,0,Campbell County,District,English II,9th through 12th,Black,*,*,*,*,*,*,*
2013,70,0,Campbell County,District,English II,9th through 12th,Asian,*,*,*,*,*,*,*
2013,70,0,Campbell County,District,English II,9th through 12th,Native American,*,*,*,*,*,*,*
2013,70,0,Campbell County,District,English II,9th through 12th,Hawaiian or Pacific Islander,,,,,,,
2013,70,0,Campbell County,District,English II,9th through 12th,Economically Disadvantaged,298,22.1,38.3,60.4,38.3,1.3,39.6
2013,70,0,Campbell County,District,English II,9th through 12th,Students with Disabilities,30,56.7,16.7,73.4,23.3,3.3,26.6
2013,70,0,Campbell County,District,English II,9th through 12th,English Language Learners,*,*,*,*,*,*,*
2013,70,0,Campbell County,District,English II,9th through 12th,Black/Hispanic/Native American,*,*,*,*,*,*,*
2013,70,0,Campbell County,District,English III,9th through 12th,All Students,345,25.2,40.9,66.1,22,11.9,33.9
2013,70,0,Campbell County,District,English III,9th through 12th,White,339,25.1,41,66.1,22.1,11.8,33.9
2013,70,0,Campbell County,District,English III,9th through 12th,Hispanic,*,*,*,*,*,*,*
2013,70,0,Campbell County,District,English III,9th through 12th,Black,,,,,,,
2013,70,0,Campbell County,District,English III,9th through 12th,Asian,*,*,*,*,*,*,*
2013,70,0,Campbell County,District,English III,9th through 12th,Native American,*,*,*,*,*,*,*
2013,70,0,Campbell County,District,English III,9th through 12th,Hawaiian or Pacific Islander,*,*,*,*,*,*,*
2013,70,0,Campbell County,District,English III,9th through 12th,Economically Disadvantaged,236,30.9,43.6,74.5,17.4,8.1,25.5
2013,70,0,Campbell County,District,English III,9th through 12th,Students with Disabilities,21,***,***,***,***,***,***
2013,70,0,Campbell County,District,English III,9th through 12th,English Language Learners,,,,,,,
2013,70,0,Campbell County,District,English III,9th through 12th,Black/Hispanic/Native American,*,*,*,*,*,*,*
2013,80,0,Cannon County,District,Math,3rd through 8th,All Students,917,23,34.5,57.5,27.6,14.9,42.5
2013,80,0,Cannon County,District,Math,3rd through 8th,White,876,22.7,35,57.7,27.7,14.6,42.3
